"Message",Normal,"          P/Invoke 'StartThreadpoolIo' resolved to 'api-ms-win-core-threadpool-l1-2-0.dll!StartThreadpoolIo' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CryptDecodeObject' resolved to 'crypt32.dll!CryptDecodeObject' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FlushFileBuffers' resolved to 'api-ms-win-core-file-l1-2-1.dll!FlushFileBuffers' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' resolved to 'crypt32.dll!CertFreeCertificateContext' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptImportKey' resolved to 'ncrypt.dll!NCryptImportKey' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptGetProperty' resolved to 'ncrypt.dll!NCryptGetProperty' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptSignHash' resolved to 'ncrypt.dll!NCryptSignHash' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptVerifySignature' resolved to 'ncrypt.dll!NCryptVerifySignature' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptOpenStorageProvider' resolved to 'ncrypt.dll!NCryptOpenStorageProvider' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptSetProperty' resolved to 'ncrypt.dll!NCryptSetProperty' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'WSAIoctl' resolved to 'ws2_32.dll!WSAIoctl' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptFreeObject' resolved to 'ncrypt.dll!NCryptFreeObject' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptCreatePersistedKey' resolved to 'ncrypt.dll!NCryptCreatePersistedKey' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'NCryptFinalizeKey' resolved to 'ncrypt.dll!NCryptFinalizeKey' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\x86\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 239 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\j.villanueva\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\csc\csc.exe /noconfig @""C:\Users\j.villanueva\Source\Repos\SmartMirror\SmartMirror\SmartMirrorWinUniv\obj\x86\Release\ilc\intermediate\SmartMirrorWinUniv.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 240 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 240 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 265 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 269 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 203 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 218 MB."
"Warning",,0,0,"ILTransform : warning ILT0005: Type 'System.Diagnostics.ProcessStartInfo' was not included in compilation, but was referenced in method 'LocalServerCodeReceiver.OpenBrowser(string)'. There may have been a missing assembly."
"Warning",,0,0,"ILTransform : warning ILT0003: Method 'LocalServerCodeReceiver.OpenBrowser(string)' will always throw an exception due to the missing method 'ProcessStartInfo..ctor(string, string)'. There may have been a missing assembly."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 243 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 274 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 274 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 284 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 284 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 285 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 290 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 291 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 298 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 312 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 312 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 312 MB."
"Message",Normal,"Running 'GetType' transform, heap at 313 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 313 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 314 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 314 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 317 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 318 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 327 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 327 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 327 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 327 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 334 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 337 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 280 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 280 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 280 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 349 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 350 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 354 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 354 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 354 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 360 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 360 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 370 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  8876 |        154 | Analysis"
"Message",Normal,"  3967 |          1 | GenerateCodeAndCompile"
"Message",Normal,"  2952 |         85 | WriteAssemblies"
"Message",Normal,"  2527 |         10 | Reducer"
"Message",Normal,"   914 |         25 | ReducedCopyInitialize"
"Message",Normal,"   651 |         69 | CreateMetadata"
"Message",Normal,"   544 |          0 | Mcg"
"Message",Normal,"   394 |         25 | ReducedCopyMethodBodies"
"Message",Normal,"   309 |         31 | ReducedCopyComplete"
"Message",Normal,"   277 |        -66 | ReducedCopyPopulateTypes"
"Message",Normal,"   222 |        -57 | LazyGenerics"
"Message",Normal,"   128 |          7 | McgTypeOf"
"Message",Normal,"   119 |          5 | McgRedirect"
"Message",Normal,"    91 |          9 | StaticInitData"
"Message",Normal,"    77 |         15 | ReducedCopyLateMetadata"
"Message",Normal,"    76 |          1 | McgRedirect"
"Message",Normal,"    47 |         14 | ExceptionMiniaturizer"
"Message",Normal,"    45 |          3 | DelegateCtorCall"
"Message",Normal,"    44 |          3 | TypeofTypeHandle"
"Message",Normal,"    22 |          4 | ReducedCopyEmptyTypes"
"Message",Normal,"    21 |          1 | SaveRVAStatics"
"Message",Normal,"    21 |          7 | Delegate"
"Message",Normal,"    15 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    14 |          0 | GetType"
"Message",Normal,"    13 |          4 | ReflectionInvoke"
"Message",Normal,"    11 |         10 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"    11 |          0 | ScrubOpenCalls"
"Message",Normal,"    10 |          6 | ReflectionMappingInfoEmit"
"Message",Normal,"     8 |          1 | McgAccessor"
"Message",Normal,"     7 |          0 | DumpNativeResources"
"Message",Normal,"     6 |          0 | ReducedCopyCleanup"
"Message",Normal,"     6 |          1 | McgFixups"
"Message",Normal,"     6 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     2 |          0 | EventSource"
"Message",Normal,"     2 |          1 | Attribute"
"Message",Normal,"     2 |          0 | StartupCodeInjector"
"Message",Normal,"     1 |          0 | ValueType"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Users\j.villanueva\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\j.villanueva\Source\Repos\SmartMirror\SmartMirror\SmartMirrorWinUniv\obj\x86\Release\ilc\intermediate\MDIL\SmartMirrorWinUniv.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.7.25531.01"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 18465 methods."
"Message",Low,"Scanning 4538 methods."
"Message",Low,"Scanning 2814 methods."
"Message",Low,"Scanning 1997 methods."
"Message",Low,"Scanning 2701 methods."
"Message",Low,"Scanning 1843 methods."
"Message",Low,"Scanning 1138 methods."
"Message",Low,"Scanning 940 methods."
"Message",Low,"Scanning 1137 methods."
"Message",Low,"Scanning 1045 methods."
"Message",Low,"Scanning 815 methods."
"Message",Low,"Scanning 585 methods."
"Message",Low,"Scanning 421 methods."
"Message",Low,"Scanning 228 methods."
"Message",Low,"Scanning 111 methods."
"Message",Low,"Scanning 55 methods."
"Message",Low,"Scanning 62 methods."
"Message",Low,"Scanning 25 methods."
"Message",Low,"Scanning 15 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 38943 methods."
